Lat;Lon;h;Time;RHO;THETA;FL;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;BAR;IVV;TN;STAT
41,33426922;1,66535864;7002,494304;675,0391;20,210938;275,965576;229,75;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,06484351;1,98352233;1074,456599;678,2031;15,140625;200,830078;35,25;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;19,6875;251;-960;-1024;1687;No alert, no SPI, aircraft airbone
41,33699014;1,67374658;6949,165423;679,0469;19,851562;276,553345;228;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,06967432;1,98560608;1051,594981;682,2031;14,835938;200,88501;34,5;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;19,6875;251;-960;-992;1687;No alert, no SPI, aircraft airbone
41,33970714;1,68216595;6888,216385;683,0547;19,492188;277,163086;226;TLJ562N;N/A;1,758;66,973;372;0;372;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,07457358;1,98770557;1036,353373;686,2031;14,527344;200,945435;34;VLG7479;1018;0,879;18,633;274;0,125;264;19,863281;251;-1056;-992;1687;No alert, no SPI, aircraft airbone
41,3424183;1,69056632;6834,887123;687,0625;19,136719;277,7948;224,25;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,07938954;1,98984293;1013,491854;690,2031;14,222656;200,994873;33,25;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;20,214844;250;-1024;-992;1687;No alert, no SPI, aircraft airbone
41,34520721;1,69894834;6781,557648;691,0703;18,785156;278,464966;222,5;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,0841971;1,99202024;998,2503871;694,2109;13,917969;201,038818;32,75;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;20,039062;251;-1120;-992;1687;No alert, no SPI, aircraft airbone
41,34785539;1,707344;6720,607979;695,0781;18,433594;279,135132;220,5;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,08899942;1,99420627;975,3889604;698,2109;13,613281;201,082764;32;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;19,511719;251;-896;-960;1687;No alert, no SPI, aircraft airbone
41,35056506;1,71574317;6667,278122;699,0859;18,085938;279,84375;218,75;TLJ562N;N/A;-1,406;66,797;370;0;368;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,09380159;1,99640359;960,1475717;702,2109;13,308594;201,126709;31,5;VLG7479;1018;0,176;18,984;274;0,031;262;19,511719;250;-864;-864;1687;No alert, no SPI, aircraft airbone
41,35324826;1,72409358;6606,328009;703,0938;17,742188;280,574341;216,75;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,09855266;1,99852733;937,2862158;706,2109;13,007812;201,181641;30,75;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;19,335938;250;-1056;-960;1687;No alert, no SPI, aircraft airbone
41,35596258;1,73254043;6552,997811;707,1016;17,398438;281,343384;215;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,10335389;2,00071947;914,4248944;710,2188;12,703125;201,231079;30;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;19,160156;249;-1056;-1152;1687;No alert, no SPI, aircraft airbone
41,35864646;1,74087381;6499,667285;711,1172;17,0625;282,134399;213,25;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,1080913;2,00289163;891,5636268;714,2188;12,402344;201,280518;29,25;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,808594;250;-1312;-1312;1687;No alert, no SPI, aircraft airbone
41,36135984;1,74920384;6446,336565;715,125;16,730469;282,963867;211,5;TLJ562N;N/A;0,703;66,621;368;0;368;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,11289095;2,00508099;861,0823731;718,2188;12,097656;201,335449;28,25;VLG7479;1018;0;18,984;270;0;260;18,808594;249;-1344;-1408;1687;No alert, no SPI, aircraft airbone
41,36411769;1,7575418;6393,005664;719,1328;16,402344;283,83728;209,75;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,11757515;2,00719814;838,221177;722,2188;11,800781;201,395874;27,5;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,808594;248;-1312;-1248;1687;No alert, no SPI, aircraft airbone
41,36682252;1,76593301;6332,054615;723,1484;16,074219;284,738159;207,75;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,12237041;2,00941407;815,3599999;726,2188;11,496094;201,450806;26,75;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,632812;248;-928;-864;1687;No alert, no SPI, aircraft airbone
41,36954075;1,77426245;6278,72331;727,1562;15,753906;285,67749;206;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,12698274;2,01154912;800,1189006;730,2422;11,203125;201,505737;26,25;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,457031;246;-768;-736;1687;No alert, no SPI, aircraft airbone
41,37223193;1,78257066;6217,771787;731,1875;15,4375;286,64978;204;TLJ562N;N/A;0,527;66,973;368;0;364;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,13160456;2,0136532;784,8778207;734,2266;10,910156;201,571655;25,75;VLG7479;1018;0;18,984;262;-0,094;252;18,28125;241;-864;-832;1687;No alert, no SPI, aircraft airbone
41,37490259;1,79090709;6164,440093;735,1797;15,125;287,660522;202,25;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,13622619;2,01574936;762,0167704;738,2266;10,617188;201,643066;25;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,457031;237;-832;-800;1687;No alert, no SPI, aircraft airbone
41,3775963;1,79925369;6103,488217;739,1953;14,816406;288,720703;200,25;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,14066433;2,01776676;746,7757928;742,2266;10,335938;201,714478;24,5;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,457031;234;-736;-736;1687;No alert, no SPI, aircraft airbone
41,38029187;1,80755971;6050,156109;743,2109;14,515625;289,824829;198,5;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,14510686;2,01978052;739,154842;746,2266;10,054688;201,791382;24,25;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,457031;230;-640;-704;1687;No alert, no SPI, aircraft airbone
41,38294262;1,81588164;5996,823815;747,2188;14,21875;290,967407;196,75;TLJ562N;N/A;-0,352;67,148;366;0;366;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,14942724;2,02172558;723,9139422;750,2266;9,78125;201,873779;23,75;VLG7479;1018;0,176;18,984;246;0;236;18,457031;227;-832;-832;1687;No alert, no SPI, aircraft airbone
41,38559111;1,82412839;5935,871263;751,2344;13,929688;292,153931;194,75;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,15367436;2,02367229;701,0530929;754,2344;9,511719;201,950684;23;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,28125;224;-1024;-1056;1687;No alert, no SPI, aircraft airbone
41,38825139;1,83245821;5882,53859;755,25;13,644531;293,400879;193;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,1579117;2,02565232;678,1922805;758,2344;9,242188;202,022095;22,25;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,28125;222;-1312;-1312;1687;No alert, no SPI, aircraft airbone
41,39087288;1,84070813;5821,585651;759,2656;13,367188;294,686279;191;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,16202961;2,02756412;655,3315131;762,2422;8,980469;202,098999;21,5;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;17,929688;220;-1184;-1120;1687;No alert, no SPI, aircraft airbone
41,39350069;1,84905907;5768,2526;763,2812;13,09375;296,037598;189,25;TLJ562N;N/A;0,352;66,797;364;0;364;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,16615387;2,02945652;632,4707641;766,2422;8,71875;202,18689;20,75;VLG7479;1018;0,176;18,809;236;-0,062;224;17,929688;217;-864;-896;1687;No alert, no SPI, aircraft airbone
41,39617609;1,85730433;5707,299284;767,2969;12,832031;297,449341;187,25;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,17021551;2,03133442;617,2300538;770,2422;8,460938;202,27478;20,25;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,457031;216;-832;-864;1687;No alert, no SPI, aircraft airbone
41,39884605;1,86557056;5653,965792;771,3203;12,578125;298,921509;185,5;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,17429238;2,03316471;601,9893535;774,2422;8,203125;202,384644;19,75;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,808594;212;-736;-672;1687;No alert, no SPI, aircraft airbone
41,40144218;1,87379181;5600,632062;775,3359;12,332031;300,432129;183,75;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,17832258;2,03492058;586,7486747;778,25;7,949219;202,516479;19,25;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,457031;208;-448;-416;1687;No alert, no SPI, aircraft airbone
41,40405773;1,88204811;5547,298169;779,3516;12,09375;302,01416;182;TLJ562N;N/A;1,582;67,5;362;0;362;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,18221395;2,03668102;579,1280555;782,25;7,703125;202,631836;19;VLG7479;1018;0,703;18,984;220;0,062;210;18,632812;204;-288;-256;1687;No alert, no SPI, aircraft airbone
41,40667458;1,89031355;5486,344091;783,3672;11,863281;303,662109;180;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,1859818;2,03839698;579,1274794;786,25;7,464844;202,747192;19;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,632812;199;-288;-384;1687;No alert, no SPI, aircraft airbone
41,40921906;1,8985922;5433,009814;787,3906;11,640625;305,359497;178,25;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,18969927;2,04004172;571,5069223;790,25;7,230469;202,884521;18,75;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,984375;198;-576;-576;1687;No alert, no SPI, aircraft airbone
41,41174882;1,90689052;5372,055351;791,4062;11,425781;307,122803;176,25;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,19341183;2,04169478;556,2663885;794,2734;6,996094;203,027344;18,25;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,808594;198;-960;-928;1687;No alert, no SPI, aircraft airbone
41,41431717;1,91511358;5318,72066;795,4531;11,226562;308,952026;174,5;TLJ562N;N/A;-1,582;67,324;360;0;362;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,19711904;2,0433575;533,405878;798,2734;6,761719;203,175659;17,5;VLG7479;1018;0;18,984;210;0,031;204;18,808594;198;-1216;-1184;1687;No alert, no SPI, aircraft airbone
41,41691601;1,9233231;5257,765779;799,4766;11,039062;310,852661;172,5;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,20074419;2,0450479;502,9254096;802,2656;6,53125;203,307495;16,5;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,808594;196;-1184;-1248;1687;No alert, no SPI, aircraft airbone
41,41950361;1,93155484;5204,430717;803,4844;10,863281;312,819214;170,75;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,2043775;2,04672508;480,0649562;806,2656;6,300781;203,455811;15,75;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,808594;193;-1024;-1088;1687;No alert, no SPI, aircraft airbone
41,42208836;1,93977066;5143,475457;807,5078;10,699219;314,846191;168,75;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,20795796;2,04835857;464,8245248;810,2656;6,074219;203,620605;15,25;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,984375;189;-736;-960;1687;No alert, no SPI, aircraft airbone
41,42475175;1,94791269;5090,139993;811,5312;10,554688;316,939087;167;TLJ562N;N/A;1,23;66,797;358;0;364;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,21146456;2,04999416;441,964126;814,2734;5,851562;203,779907;14,5;VLG7479;1018;0,176;18,984;198;0,75;192;18,984375;187;-992;-992;1687;No alert, no SPI, aircraft airbone
41,42737848;1,95606266;5036,804337;815,5547;10,421875;319,081421;165,25;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,21485779;2,05155411;426,7237533;818,2734;5,636719;203,955688;14;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,808594;186;-1088;-992;1687;No alert, no SPI, aircraft airbone
41,42996328;1,96418672;4975,848474;819,5781;10,300781;321,262207;163,25;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,21824753;2,0531189;403,8633985;822,2734;5,421875;204,142456;13,25;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,808594;186;-1344;-1088;1687;No alert, no SPI, aircraft airbone
41,43250894;1,97238059;4922,512442;823,6016;10,191406;323,497925;161,5;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,22164236;2,05467244;381,0030578;826,2812;5,207031;204,351196;12,5;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,984375;181;-896;-768;1687;No alert, no SPI, aircraft airbone
41,43506878;1,98048222;4853,936192;827,625;10,097656;325,761108;159,25;TLJ562N;N/A;0,527;67,852;354;0;360;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,22492787;2,05613987;365,7627389;830,2812;5;204,587402;12;VLG7479;1018;0,352;19,16;184;0,312;178;18,984375;174;-928;-768;1687;No alert, no SPI, aircraft airbone
41,43756684;1,98864129;4792,979759;831,6562;10,015625;328,062744;157,25;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,22807253;2,05759634;342,9024556;834,2891;4,800781;204,807129;11,25;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,984375;168;-864;-832;1687;No alert, no SPI, aircraft airbone
41,44009709;1,99668349;4732,023112;835,6797;9,953125;330,375366;155,25;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,23115705;2,05903148;327,6621922;838,2891;4,605469;205,037842;10,75;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,984375;163;-864;-800;1687;No alert, no SPI, aircraft airbone
41,44257657;2,00477877;4671,066283;839,7109;9,902344;332,715454;153,25;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,23406379;2,06036306;312,4219538;842,2969;4,421875;205,285034;10,25;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;19,160156;158;-704;-800;1687;No alert, no SPI, aircraft airbone
41,44508274;2,01274156;4610,109242;843,7344;9,871094;335,044556;151,25;TLJ562N;N/A;-1,934;66,445;346;0;346;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,23689661;2,06169674;289,5617376;846,2969;4,242188;205,526733;9,5;VLG7479;1018;0;19,512;162;0;158;19,160156;156;-1088;-992;1687;No alert, no SPI, aircraft airbone
41,44762902;2,02065161;4556,772023;847,7578;9,859375;337,373657;149,5;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,23972548;2,06304602;266,7015349;850,2969;4,0625;205,779419;8,75;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,632812;156;-1248;-1248;1687;No alert, no SPI, aircraft airbone
41,45017543;2,02848154;4495,81461;851,7891;9,863281;339,680786;147,5;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,24244072;2,06431504;243,8413479;854,3047;3,890625;206,05957;8;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,632812;154;-1184;-1120;1687;No alert, no SPI, aircraft airbone
41,45275216;2,03618653;4442,477011;855,8125;9,886719;341,949463;145,75;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,24516635;2,06556206;220,9811677;858,3047;3,71875;206,383667;7,25;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,632812;152;-1024;-960;1687;No alert, no SPI, aircraft airbone
41,45527749;2,04389712;4389,139232;859,8359;9,921875;344,196167;144;TLJ562N;N/A;1,055;66,094;338;0;336;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,24782052;2,06681799;205,7410068;862,3125;3,550781;206,702271;6,75;VLG7479;1018;-0,352;19,16;152;-0,094;150;18,632812;149;-768;-768;1687;No alert, no SPI, aircraft airbone
41,45780522;2,05150727;4335,801272;863,8594;9,972656;346,393433;142,25;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,25042893;2,06800892;190,5008539;866,3125;3,386719;207,075806;6,25;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,457031;146;-672;-704;1687;No alert, no SPI, aircraft airbone
41,46031348;2,05913228;4274,843147;867,8828;10,035156;348,563232;140,25;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,25304154;2,06920219;182,8807106;870,3203;3,222656;207,487793;6;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,457031;145;-704;-608;1687;No alert, no SPI, aircraft airbone
41,46282652;2,06665773;4221,504851;871,9141;10,113281;350,672607;138,5;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,25554003;2,07031572;167,6405801;874,3359;3,066406;207,943726;5,5;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,28125;143;-512;-576;1687;No alert, no SPI, aircraft airbone
41,46522903;2,07397257;4168,166342;875,9375;10,199219;352,683105;136,75;TLJ562N;N/A;1,23;66,973;332;0;330;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,25804419;2,07142569;152,4004579;878,3359;2,910156;208,45459;5;VLG7479;1018;0,176;18,457;142;0,281;144;17,929688;142;-704;-672;1687;No alert, no SPI, aircraft airbone
41,46757157;2,08123816;4107,207661;879,9609;10,292969;354,638672;134,75;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,26055885;2,07252704;144,7803434;882,3438;2,753906;209,036865;4,75;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,105469;141;-672;-672;1687;No alert, no SPI, aircraft airbone
41,46998644;2,08855567;4046,24886;883,9844;10,402344;356,566772;132,75;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,26301451;2,0736013;129,5402405;886,3516;2,601562;209,674072;4,25;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;17,929688;141;-736;-704;1687;No alert, no SPI, aircraft airbone
41,47233005;2,09604046;3992,909888;888,0078;10,519531;358,48938;131;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,26547471;2,07468157;114,3001467;890,3594;2,449219;210,388184;3,75;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;17,753906;142;-736;-704;1687;No alert, no SPI, aircraft airbone
41,47469351;2,10347771;3931,950765;892,0234;10,648438;0,351562;129;TLJ562N;N/A;0,703;67,148;324;0;324;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,26793132;2,07578867;99,06006428;894,3672;2,296875;211,168213;3,25;VLG7479;1018;0,879;18,633;140;-0,125;142;17,929688;142;-800;-768;1687;No alert, no SPI, aircraft airbone
41,47699036;2,1109394;3878,611464;896,0469;10,785156;2,1698;127,25;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,27039112;2,07690989;83,81999148;898,3828;2,144531;212,047119;2,75;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;17,402344;141;-800;-800;1687;No alert, no SPI, aircraft airbone
41,47931108;2,11834147;3825,272017;900,0703;10,933594;3,922119;125,5;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,27280224;2,0779963;68,57992764;902,3906;1,996094;213,052368;2,25;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;17,402344;140;-768;-736;1687;No alert, no SPI, aircraft airbone
41,48164091;2,12568622;3787,172424;904,0859;11,09375;5,608521;124,25;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,27516575;2,07905087;53,33987251;906,4062;1,851562;214,205933;1,75;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;17,402344;140;-704;-672;1687;No alert, no SPI, aircraft airbone
41,48396773;2,13306675;3733,832675;908,1094;11,261719;7,250977;122,5;TLJ562N;N/A;2,637;67,676;322;0;318;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,27752819;2,08014193;38,09982801;910,4219;1,707031;215,507812;1,25;VLG7479;1018;-0,176;19,16;134;0,188;140;17,402344;139;-704;-768;1687;No alert, no SPI, aircraft airbone
41,48620727;2,14044393;3680,492742;912,1328;11,433594;8,843994;120,75;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,27984897;2,08120244;22,85979128;914,4453;1,566406;217,034912;0,75;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;17,753906;137;-672;-704;1687;No alert, no SPI, aircraft airbone
41,48849687;2,14784191;3627,152671;916,1484;11,617188;10,387573;119;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,28217399;2,08230458;7,619764563;918,4609;1,425781;218,809204;0,25;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,632812;138;-768;-736;1687;No alert, no SPI, aircraft airbone
41,490705;2,155279;3573,812409;920,1641;11,804688;11,8927;117,25;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,28451173;2,08344389;-0,000253022;922,4844;1,285156;220,935059;-0,25;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;19,160156;135;-704;-640;1687;No alert, no SPI, aircraft airbone
41,49289832;2,16271716;3528,091985;924,1797;12;13,348389;115,75;TLJ562N;N/A;-1,055;68,555;324;0;324;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,28681296;2,08457849;-0,00026248;926,5156;1,148438;223,511353;-0,75;VLG7479;1018;-2,988;18,457;134;0;134;17,753906;134;-512;-480;1687;No alert, no SPI, aircraft airbone
41,49510485;2,1701086;3482,371419;928,1953;12,203125;14,743652;114,25;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,28915279;2,08563615;-0,000269635;930,5547;1,015625;227,005005;-1;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;18,105469;136;-736;-416;1687;No alert, no SPI, aircraft airbone
41,49733455;2,1774503;3436,65072;932,2344;12,414062;16,078491;112,75;TLJ562N;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1743;No alert, no SPI, aircraft airbone
41,29151715;2,08669611;-0,000269265;934,625;0,886719;231,59729;-1,5;VLG7479;1018;N/A;N/A;N/A;N/A;N/A;17,929688;133;-832;-192;1687;No alert, no SPI, aircraft airbone
